,height
25171,126.9
25172,127.9
25173,127.2
25174,135.8
25175,122.6
25176,138.9
25177,127.2
25178,135.7
25179,147.1
25180,138.8
25181,135.6
25182,135.3
25183,142.0
25184,139.8
25185,149.1
25186,131.1
25187,147.5
25188,135.3
25189,144.9
25190,132.9
25191,134.3
25192,135.4
25193,138.3
25194,139.0
25195,136.5
25196,135.0
25197,145.6
25198,147.1
25199,141.7
25200,141.3
25201,141.4
25202,134.0
25203,144.5
25204,133.8
25205,144.1
25206,142.1
25207,139.3
25208,137.9
25209,148.6
25210,137.5
25211,143.4
25212,146.1
25213,133.9
25214,150.0
25215,144.9
25216,156.0
25217,146.1
25218,138.4
25219,146.7
25220,146.0
25221,148.9
25222,140.3
25223,147.5
25224,143.7
25225,149.3
25226,152.5
25227,155.1
25228,138.2
25229,146.4
25230,149.8
25231,153.9
25232,143.5
25233,144.3
25234,159.9
25235,159.0
25236,146.6
25237,155.4
25238,154.5
25239,148.7
25240,142.2
25241,145.2
25242,156.7
25243,152.8
25244,143.8
25245,150.0
25246,142.5
25247,164.0
25248,167.4
25249,155.6
25250,151.9
25251,156.9
25252,152.8
25253,157.0
25254,153.7
25255,166.1
25256,158.2
25257,144.4
25258,144.2
25259,146.6
25260,127.0
25261,120.0
25262,126.3
25263,126.1
25264,121.2
25265,120.0
25266,123.4
25267,124.6
25268,123.5
25269,123.4
25270,122.0
25271,136.1
25272,124.1
25273,120.0
25274,114.0
25275,117.7
25276,132.0
25277,119.0
25278,119.3
25279,122.8
25280,122.4
25281,122.6
25282,126.9
25283,129.0
25284,122.0
25285,130.0
25286,118.7
25287,140.0
25288,135.4
25289,136.9
25290,129.1
25291,123.5
25292,131.5
25293,127.4
25294,131.2
25295,124.9
25296,137.2
25297,126.0
25298,128.4
25299,125.1
25300,118.0
25301,129.9
25302,130.3
25303,130.6
25304,134.1
25305,119.6
25306,137.2
25307,138.8
25308,132.3
25309,127.1
25310,121.1
25311,128.6
25312,139.1
25313,129.3
25314,130.6
25315,139.8
25316,129.5
25317,137.5
25318,133.2
25319,136.2
25320,131.9
25321,144.2
25322,130.8
25323,131.3
25324,133.8
25325,127.0
25326,131.1
25327,129.4
25328,141.0
25329,139.8
25330,139.8
25331,130.4
25332,130.6
25333,139.3
25334,132.0
25335,137.8
25336,139.2
25337,136.9
25338,134.3
25339,129.4
25340,131.2
25341,135.5
25342,127.2
25343,132.5
25344,141.4
25345,139.5
25346,141.8
25347,140.1
25348,136.0
25349,143.3
25350,135.7
25351,139.7
25352,133.5
25353,125.6
25354,136.9
25355,143.1
25356,137.1
25357,144.2
25358,138.2
25359,127.7
25360,150.2
25361,136.3
25362,132.0
25363,136.8
25364,133.7
25365,129.5
25366,142.2
25367,136.9
25368,138.0
25369,139.5
25370,146.8
25371,148.0
25372,140.8
25373,137.5
25374,140.2
25375,152.0
25376,150.2
25377,152.7
25378,137.8
25379,142.7
25380,144.0
25381,154.0
25382,144.8
25383,144.9
25384,134.0
25385,151.2
25386,144.6
25387,138.6
25388,160.6
25389,144.0
25390,138.9
25391,137.7
25392,135.8
25393,140.7
25394,140.3
25395,146.2
25396,143.6
25397,139.4
25398,155.1
25399,157.8
25400,149.3
25401,153.9
25402,154.2
25403,155.8
25404,148.3
25405,145.7
25406,148.5
25407,148.8
25408,143.6
25409,149.5
25410,161.9
25411,145.9
25412,154.9
25413,145.7
25414,135.7
25415,149.0
25416,154.9
25417,140.6
25418,118.6
25419,116.8
25420,118.1
25421,129.9
25422,135.1
25423,119.6
25424,118.6
25425,116.9
25426,115.9
25427,119.2
25428,125.7
25429,115.0
25430,125.1
25431,118.9
25432,113.7
25433,124.6
25434,118.4
25435,120.7
25436,113.7
25437,127.3
25438,117.2
25439,122.6
25440,114.8
25441,120.0
25442,128.5
25443,124.9
25444,137.9
25445,125.9
25446,123.7
25447,135.7
25448,128.7
25449,128.6
25450,127.6
25451,130.7
25452,134.2
25453,122.9
25454,127.7
25455,127.7
25456,116.4
25457,129.9
25458,132.8
25459,122.7
25460,123.7
25461,125.2
25462,125.1
25463,131.3
25464,134.1
25465,137.1
25466,129.0
25467,133.2
25468,124.6
25469,135.5
25470,124.1
25471,134.6
25472,123.6
25473,141.6
25474,127.1
25475,140.8
25476,128.6
25477,127.9
25478,143.0
25479,130.5
25480,127.7
25481,121.5
25482,129.8
25483,127.4
25484,123.9
25485,141.6
25486,129.7
25487,137.8
25488,136.3
25489,127.5
25490,135.3
25491,137.4
25492,117.4
25493,129.6
25494,134.0
25495,141.6
25496,134.4
25497,134.5
25498,138.5
25499,135.7
25500,128.6
25501,133.6
25502,145.3
25503,139.0
25504,141.4
25505,143.3
25506,147.6
25507,134.8
25508,139.0
25509,139.2
25510,137.7
25511,143.0
25512,140.5
25513,136.0
25514,136.8
25515,133.4
25516,150.9
25517,142.2
25518,126.6
25519,131.6
25520,143.2
25521,140.6
25522,139.9
25523,164.1
25524,142.6
25525,129.9
25526,140.8
25527,145.6
25528,131.5
25529,138.3
25530,146.8
25531,143.5
25532,142.4
25533,149.2
25534,147.7
25535,136.7
25536,149.3
25537,151.6
25538,143.2
25539,149.5
25540,138.7
25541,145.1
25542,139.0
25543,147.3
25544,151.3
25545,144.7
25546,134.6
25547,155.9
25548,144.3
25549,166.2
25550,149.3
25551,150.0
25552,148.7
25553,150.9
25554,151.2
25555,156.8
25556,154.3
25557,143.2
25558,152.8
25559,150.8
25560,161.2
25561,166.2
25562,149.1
25563,151.5
25564,144.0
25565,153.3
25566,157.0
25567,150.6
25568,150.0
25569,158.9
25570,158.9
25571,147.4
25572,152.7
25573,152.6
25574,148.2
25575,146.7
25576,142.9
25577,154.4
25578,146.6
25579,159.4
25580,127.9
25581,124.6
25582,112.3
25583,130.7
25584,126.4
25585,120.5
25586,125.2
25587,122.6
25588,114.5
25589,129.1
25590,127.6
25591,130.8
25592,126.6
25593,119.2
25594,109.7
25595,121.5
25596,126.1
25597,116.7
25598,116.3
25599,129.3
25600,111.6
25601,123.6
25602,122.8
25603,122.2
25604,124.6
25605,127.0
25606,120.4
25607,135.7
25608,132.8
25609,125.8
25610,129.0
25611,118.5
25612,127.8
25613,130.4
25614,121.5
25615,115.1
25616,129.0
25617,128.3
25618,124.1
25619,126.4
25620,137.8
25621,136.1
25622,135.0
25623,122.2
25624,126.4
25625,127.7
25626,116.2
25627,116.0
25628,123.1
25629,123.1
25630,132.4
25631,126.9
25632,123.3
25633,126.6
25634,123.4
25635,128.6
25636,121.3
25637,123.9
25638,133.8
25639,139.1
25640,134.9
25641,137.1
25642,131.4
25643,136.8
25644,141.4
25645,121.5
25646,148.1
25647,131.0
25648,136.9
25649,129.1
25650,137.6
25651,135.9
25652,134.2
25653,134.9
25654,128.7
25655,139.6
25656,127.4
25657,128.7
25658,136.5
25659,137.6
25660,119.2
25661,137.6
25662,128.8
25663,129.5
25664,131.4
25665,143.8
25666,131.3
25667,140.2
25668,127.8
25669,136.9
25670,140.8
25671,134.3
25672,134.7
25673,130.9
25674,138.9
25675,144.5
25676,148.5
25677,130.2
25678,139.3
25679,155.1
25680,136.7
25681,131.6
25682,141.7
25683,135.9
25684,139.7
25685,138.0
25686,144.9
25687,133.2
25688,159.5
25689,137.9
25690,161.3
25691,142.8
25692,136.6
25693,146.9
25694,152.5
25695,149.9
25696,156.8
25697,134.3
25698,148.3
25699,143.5
25700,148.9
25701,147.8
25702,143.2
25703,143.0
25704,136.5
25705,153.0
25706,146.6
25707,150.8
25708,148.1
25709,142.6
25710,140.3
25711,139.9
25712,154.4
25713,139.4
25714,138.8
25715,135.2
25716,140.6
25717,142.4
25718,154.8
25719,153.7
25720,154.4
25721,155.1
25722,153.5
25723,147.4
25724,159.1
25725,150.1
25726,169.5
25727,159.0
25728,162.2
25729,166.7
25730,152.4
25731,151.1
25732,155.2
25733,145.1
25734,159.9
25735,147.8
25736,159.8
25737,151.4
25738,150.0
25739,151.2
25740,150.1
25741,151.1
25742,147.9
25743,144.5
25744,154.9
25745,150.6
25746,153.7
25747,156.6
25748,150.4
25749,147.6
25750,162.1
25751,130.3
25752,127.2
25753,118.6
25754,122.5
25755,115.0
25756,123.9
25757,116.8
25758,129.0
25759,119.4
25760,125.6
25761,127.0
25762,131.8
25763,119.5
25764,120.8
25765,123.1
25766,115.3
25767,126.6
25768,128.5
25769,118.7
25770,120.5
25771,114.8
25772,118.9
25773,121.4
25774,119.4
25775,115.9
25776,116.2
25777,126.7
25778,122.3
25779,129.8
25780,133.9
25781,129.3
25782,131.1
25783,123.1
25784,125.9
25785,128.4
25786,128.4
25787,120.9
25788,119.9
25789,119.3
25790,119.6
25791,118.8
25792,118.9
25793,122.7
25794,123.7
25795,124.4
25796,124.3
25797,132.0
25798,119.3
25799,130.2
25800,119.8
25801,125.4
25802,124.5
25803,120.5
25804,121.7
25805,140.1
25806,131.9
25807,136.5
25808,140.2
25809,136.1
25810,133.7
25811,133.7
25812,126.1
25813,130.6
25814,128.7
25815,133.7
25816,136.2
25817,132.2
25818,125.1
25819,121.8
25820,133.1
25821,129.0
25822,131.0
25823,135.0
25824,127.4
25825,125.6
25826,119.7
25827,115.6
25828,128.0
25829,129.0
25830,136.0
25831,141.6
25832,138.7
25833,135.5
25834,145.1
25835,136.3
25836,146.9
25837,135.1
25838,136.1
25839,145.0
25840,132.6
25841,138.9
25842,141.1
25843,137.1
25844,144.5
25845,142.0
25846,130.3
25847,135.8
25848,130.0
25849,130.9
25850,144.2
25851,133.6
25852,147.0
25853,138.1
25854,143.9
25855,126.6
25856,151.8
25857,131.2
25858,146.0
25859,157.4
25860,143.5
25861,137.2
25862,152.4
25863,144.5
25864,145.7
25865,148.0
25866,144.3
25867,148.1
25868,147.7
25869,146.2
25870,134.8
25871,144.7
25872,144.6
25873,134.8
25874,144.7
25875,144.6
25876,142.0
25877,138.7
25878,132.3
25879,143.2
25880,147.8
25881,138.9
25882,152.5
25883,145.6
25884,152.0
25885,148.8
25886,159.9
25887,155.5
25888,150.8
25889,146.8
25890,161.1
25891,140.4
25892,144.0
25893,156.9
25894,154.5
25895,148.4
25896,164.0
25897,154.2
25898,141.9
25899,141.5
25900,146.8
25901,138.7
25902,153.7
25903,161.2
25904,151.5
25905,150.0
25906,152.4
25907,156.0
25908,115.0
25909,120.0
25910,128.0
25911,121.0
25912,126.0
25913,123.0
25914,123.0
25915,119.0
25916,118.0
25917,120.0
25918,127.0
25919,115.0
25920,115.0
25921,113.0
25922,116.0
25923,123.0
25924,121.0
25925,127.0
25926,120.0
25927,121.0
25928,120.0
25929,117.0
25930,114.0
25931,113.0
25932,121.9
25933,123.0
25934,119.7
25935,129.0
25936,133.6
25937,130.9
25938,118.7
25939,131.3
25940,140.4
25941,124.1
25942,125.7
25943,127.2
25944,131.3
25945,139.7
25946,130.0
25947,115.7
25948,128.0
25949,127.8
25950,123.5
25951,127.4
25952,117.9
25953,119.3
25954,129.7
25955,125.4
25956,131.5
25957,128.7
25958,141.6
25959,122.8
25960,132.9
25961,129.9
25962,133.0
25963,135.7
25964,139.6
25965,129.5
25966,135.1
25967,139.4
25968,127.1
25969,133.8
25970,134.6
25971,145.7
25972,139.6
25973,121.8
25974,127.3
25975,132.7
25976,136.2
25977,133.1
25978,125.7
25979,140.1
25980,126.4
25981,144.0
25982,134.9
25983,129.2
25984,134.9
25985,136.7
25986,141.8
25987,129.1
25988,145.0
25989,135.0
25990,134.4
25991,131.0
25992,134.8
25993,143.3
25994,141.2
25995,141.0
25996,143.8
25997,140.0
25998,132.4
25999,145.0
26000,141.1
26001,140.0
26002,132.4
26003,140.8
26004,134.3
26005,141.1
26006,148.6
26007,146.1
26008,130.2
26009,140.2
26010,146.4
26011,163.8
26012,138.3
26013,151.9
26014,150.4
26015,138.9
26016,134.9
26017,137.2
26018,155.7
26019,156.9
26020,145.5
26021,134.7
26022,141.0
26023,146.0
26024,146.0
26025,132.9
26026,156.9
26027,146.6
26028,140.9
26029,134.8
26030,144.9
26031,140.4
26032,158.8
26033,139.4
26034,152.1
26035,148.6
26036,140.3
26037,157.5
26038,158.4
26039,146.3
26040,140.6
26041,138.5
26042,145.8
26043,164.9
26044,142.5
26045,170.5
26046,140.4
26047,141.6
26048,153.2
26049,140.3
26050,150.7
26051,169.3
26052,145.7
26053,154.7
26054,150.2
26055,150.3
26056,153.3
26057,143.5
26058,124.9
26059,123.7
26060,127.7
26061,123.6
26062,123.2
26063,128.4
26064,120.3
26065,122.4
26066,119.2
26067,124.9
26068,128.4
26069,119.4
26070,127.9
26071,119.9
26072,124.4
26073,126.5
26074,117.2
26075,124.8
26076,116.3
26077,118.0
26078,117.6
26079,126.8
26080,120.5
26081,120.3
26082,114.9
26083,113.6
26084,115.0
26085,119.9
26086,118.7
26087,119.2
26088,123.7
26089,127.1
26090,128.7
26091,124.1
26092,134.1
26093,122.4
26094,140.1
26095,130.0
26096,127.3
26097,125.5
26098,123.8
26099,136.6
26100,128.4
26101,127.1
26102,120.6
26103,127.8
26104,117.9
26105,135.0
26106,122.5
26107,124.1
26108,123.7
26109,127.5
26110,127.8
26111,120.9
26112,131.9
26113,128.2
26114,136.3
26115,127.9
26116,133.6
26117,119.0
26118,131.3
26119,128.4
26120,135.9
26121,125.3
26122,133.6
26123,137.3
26124,124.6
26125,134.1
26126,131.0
26127,128.0
26128,134.5
26129,129.9
26130,136.3
26131,126.5
26132,131.3
26133,128.2
26134,137.4
26135,131.8
26136,122.6
26137,141.5
26138,122.6
26139,131.4
26140,126.7
26141,132.2
26142,135.5
26143,123.0
26144,134.6
26145,147.1
26146,139.1
26147,145.5
26148,138.8
26149,129.8
26150,130.8
26151,144.8
26152,138.4
26153,128.7
26154,137.0
26155,144.6
26156,133.4
26157,138.4
26158,146.7
26159,148.3
26160,143.9
26161,144.5
26162,149.9
26163,133.1
26164,145.3
26165,139.2
26166,140.7
26167,135.6
26168,136.5
26169,144.1
26170,138.8
26171,130.7
26172,138.8
26173,144.9
26174,151.3
26175,145.3
26176,148.1
26177,136.4
26178,143.0
26179,140.8
26180,145.8
26181,138.0
26182,136.8
26183,141.4
26184,137.1
26185,154.0
26186,140.2
26187,148.5
26188,141.2
26189,148.6
26190,144.0
26191,142.9
26192,140.8
26193,144.6
26194,142.9
26195,135.2
26196,153.4
26197,144.0
26198,145.0
26199,156.2
26200,159.0
26201,148.7
26202,152.2
26203,148.5
26204,150.1
26205,145.2
26206,154.9
26207,153.1
26208,155.6
26209,151.1
26210,150.7
26211,132.0
26212,155.9
26213,163.3
26214,148.9
26215,145.4
26216,162.4
26217,142.8
26218,154.5
26219,149.4
26220,151.9
26221,157.6
26222,150.0
26223,148.1
26224,156.5
26225,159.5
26226,152.7
26227,146.9
26228,148.9
26229,154.1
26230,145.1
26231,120.2
26232,116.1
26233,117.6
26234,119.1
26235,130.9
26236,124.8
26237,120.6
26238,123.7
26239,122.0
26240,120.5
26241,121.3
26242,131.3
26243,125.0
26244,119.0
26245,131.0
26246,114.6
26247,123.0
26248,116.8
26249,116.7
26250,117.8
26251,115.3
26252,123.5
26253,122.5
26254,119.6
26255,121.6
26256,118.2
26257,122.8
26258,114.9
26259,118.1
26260,122.8
26261,111.5
26262,133.1
26263,127.2
26264,122.7
26265,123.3
26266,132.0
26267,132.7
26268,128.6
26269,129.5
26270,133.6
26271,128.3
26272,125.1
26273,133.0
26274,123.0
26275,133.4
26276,136.5
26277,123.7
26278,130.4
26279,128.6
26280,118.4
26281,128.2
26282,128.5
26283,131.6
26284,118.6
26285,126.1
26286,132.5
26287,130.1
26288,124.4
26289,126.7
26290,122.3
26291,123.4
26292,131.2
26293,125.7
26294,122.7
26295,130.0
26296,136.5
26297,128.0
26298,134.3
26299,136.3
26300,132.9
26301,125.6
26302,128.8
26303,137.5
26304,132.9
26305,137.3
26306,135.3
26307,137.1
26308,133.0
26309,129.4
26310,133.9
26311,125.0
26312,132.1
26313,132.5
26314,126.1
26315,137.9
26316,125.9
26317,136.1
26318,134.1
26319,151.8
26320,136.6
26321,141.7
26322,142.2
26323,134.9
26324,137.7
26325,147.0
26326,139.7
26327,133.9
26328,142.9
26329,120.9
26330,148.3
26331,142.4
26332,146.6
26333,135.9
26334,136.8
26335,146.6
26336,136.0
26337,136.7
26338,130.6
26339,158.3
26340,145.1
26341,134.9
26342,128.7
26343,140.7
26344,130.4
26345,144.5
26346,148.6
26347,136.6
26348,135.5
26349,140.2
26350,145.4
26351,144.7
26352,141.2
26353,142.3
26354,142.1
26355,141.5
26356,142.5
26357,140.5
26358,149.7
26359,140.3
26360,147.0
26361,149.3
26362,134.6
26363,146.0
26364,142.6
26365,155.0
26366,143.5
26367,154.6
26368,139.4
26369,143.6
26370,135.6
26371,158.4
26372,142.2
26373,142.9
26374,146.9
26375,144.6
26376,142.4
26377,137.1
26378,158.5
26379,149.2
26380,150.3
26381,154.0
26382,156.0
26383,143.9
26384,144.7
26385,158.4
26386,159.2
26387,137.4
26388,148.5
26389,147.7
26390,146.1
26391,160.4
26392,114.1
26393,118.5
26394,121.5
26395,127.8
26396,134.7
26397,129.6
26398,123.9
26399,117.4
26400,127.4
26401,120.2
26402,124.4
26403,129.9
26404,114.4
26405,131.7
26406,117.3
26407,115.7
26408,114.7
26409,119.4
26410,124.9
26411,127.3
26412,121.5
26413,125.9
26414,112.3
26415,123.5
26416,122.9
26417,118.4
26418,131.9
26419,118.2
26420,126.6
26421,119.4
26422,120.0
26423,133.9
26424,125.7
26425,131.1
26426,121.4
26427,123.3
26428,129.6
26429,130.5
26430,126.0
26431,127.4
26432,126.3
26433,129.5
26434,132.9
26435,130.6
26436,127.7
26437,133.3
26438,133.4
26439,123.8
26440,134.1
26441,121.5
26442,127.9
26443,128.3
26444,126.5
26445,137.7
26446,129.4
26447,126.7
26448,130.2
26449,129.2
26450,130.2
26451,126.2
26452,129.9
26453,135.2
26454,136.4
26455,132.1
26456,128.8
26457,132.9
26458,134.9
26459,135.7
26460,133.7
26461,138.1
26462,145.4
26463,138.2
26464,120.2
26465,130.8
26466,129.5
26467,134.5
26468,127.3
26469,136.8
26470,135.8
26471,132.6
26472,136.0
26473,138.3
26474,144.4
26475,124.5
26476,132.3
26477,138.2
26478,141.6
26479,139.7
26480,147.6
26481,147.0
26482,133.8
26483,136.2
26484,146.6
26485,139.7
26486,133.8
26487,143.5
26488,137.0
26489,146.2
26490,152.6
26491,138.5
26492,136.0
26493,140.7
26494,136.3
26495,133.9
26496,143.5
26497,128.7
26498,146.7
26499,154.1
26500,148.3
26501,132.5
26502,140.5
26503,145.8
26504,138.3
26505,141.6
26506,147.1
26507,141.4
26508,147.2
26509,143.4
26510,140.0
26511,152.2
26512,156.2
26513,150.5
26514,143.6
26515,140.3
26516,152.2
26517,145.7
26518,141.8
26519,155.7
26520,132.4
26521,143.0
26522,157.5
26523,150.3
26524,129.9
26525,139.6
26526,146.9
26527,139.6
26528,145.0
26529,145.1
26530,153.7
26531,165.0
26532,153.8
26533,141.0
26534,163.9
26535,152.6
26536,155.7
26537,150.9
26538,160.3
26539,141.2
26540,146.0
26541,145.4
26542,150.3
26543,156.0
26544,161.0
26545,150.0
26546,160.5
26547,162.8
26548,142.4
26549,148.1
26550,155.4
26551,158.6
26552,119.6
26553,115.1
26554,133.5
26555,112.7
26556,112.8
26557,123.9
26558,120.7
26559,125.0
26560,122.7
26561,120.5
26562,124.3
26563,119.3
26564,116.1
26565,132.0
26566,119.9
26567,124.6
26568,120.1
26569,111.4
26570,121.9
26571,122.4
26572,111.6
26573,118.3
26574,115.0
26575,118.1
26576,107.2
26577,113.1
26578,125.8
26579,130.0
26580,124.9
26581,125.5
26582,117.5
26583,117.4
26584,114.9
26585,123.0
26586,124.3
26587,122.1
26588,119.5
26589,133.4
26590,127.5
26591,120.9
26592,128.1
26593,127.7
26594,126.2
26595,132.9
26596,128.4
26597,128.6
26598,119.8
26599,135.3
26600,127.6
26601,126.2
26602,130.9
26603,127.8
26604,127.6
26605,130.8
26606,134.5
26607,127.3
26608,131.5
26609,128.7
26610,135.2
26611,128.3
26612,137.5
26613,130.4
26614,127.1
26615,129.1
26616,136.9
26617,131.6
26618,137.1
26619,137.2
26620,139.1
26621,130.2
26622,142.3
26623,137.8
26624,155.2
26625,144.6
26626,135.0
26627,141.0
26628,140.9
26629,146.0
26630,138.0
26631,144.0
26632,143.9
26633,143.7
26634,137.2
26635,137.7
26636,135.7
26637,143.9
26638,133.8
26639,138.4
26640,142.5
26641,141.0
26642,150.9
26643,139.3
26644,141.7
26645,151.1
26646,152.7
26647,153.3
26648,135.6
26649,144.3
26650,134.7
26651,151.3
26652,146.5
26653,150.4
26654,149.4
26655,137.2
26656,140.0
26657,156.2
26658,145.8
26659,137.4
26660,145.3
26661,149.9
26662,133.9
26663,151.2
26664,136.0
26665,145.8
26666,134.7
26667,155.1
26668,142.4
26669,147.2
26670,145.2
26671,149.9
26672,142.8
26673,147.3
26674,145.2
26675,149.3
26676,154.7
26677,153.9
26678,143.9
26679,156.1
26680,150.5
26681,153.3
26682,136.9
26683,144.7
26684,153.7
26685,145.8
26686,148.8
26687,151.7
26688,156.5
26689,149.8
26690,125.0
26691,119.0
26692,123.0
26693,144.0
26694,126.0
26695,128.0
26696,128.0
26697,151.0
26698,132.0
26699,153.0
26700,140.0
26701,152.0
26702,143.0
26703,134.0
26704,126.7
26705,120.1
26706,127.0
26707,127.6
26708,120.4
26709,125.0
26710,131.4
26711,125.0
26712,123.5
26713,114.8
26714,119.9
26715,116.6
26716,131.2
26717,129.6
26718,118.6
26719,111.6
26720,111.9
26721,115.8
26722,122.4
26723,112.8
26724,123.9
26725,116.5
26726,120.1
26727,123.1
26728,113.7
26729,120.1
26730,130.6
26731,122.7
26732,136.6
26733,128.0
26734,132.1
26735,134.7
26736,133.4
26737,137.2
26738,130.4
26739,130.3
26740,120.5
26741,130.9
26742,140.4
26743,132.3
26744,124.1
26745,122.5
26746,123.1
26747,136.4
26748,123.3
26749,122.4
26750,129.0
26751,128.8
26752,124.3
26753,126.8
26754,123.3
26755,119.7
26756,123.9
26757,142.3
26758,126.9
26759,135.5
26760,127.7
26761,136.4
26762,137.3
26763,132.1
26764,131.0
26765,130.8
26766,137.2
26767,132.1
26768,137.8
26769,141.8
26770,135.3
26771,139.9
26772,132.4
26773,135.5
26774,132.9
26775,129.0
26776,137.6
26777,136.0
26778,135.0
26779,134.8
26780,135.5
26781,123.0
26782,123.4
26783,130.2
26784,140.3
26785,149.8
26786,137.9
26787,131.8
26788,140.2
26789,137.7
26790,149.2
26791,153.5
26792,139.0
26793,151.2
26794,142.7
26795,140.9
26796,153.5
26797,136.0
26798,136.5
26799,141.7
26800,142.2
26801,136.2
26802,141.4
26803,144.3
26804,132.6
26805,140.9
26806,139.2
26807,129.7
26808,131.4
26809,134.6
26810,147.4
26811,135.1
26812,152.6
26813,149.8
26814,142.6
26815,139.4
26816,149.0
26817,140.6
26818,155.3
26819,153.4
26820,142.7
26821,147.3
26822,141.4
26823,154.5
26824,142.5
26825,142.2
26826,154.7
26827,135.5
26828,144.0
26829,145.6
26830,145.6
26831,161.3
26832,144.4
26833,154.9
26834,144.5
26835,148.3
26836,148.3
26837,148.4
26838,151.6
26839,152.0
26840,137.4
26841,142.8
26842,145.1
26843,159.7
26844,142.0
26845,142.1
26846,160.2
26847,145.0
26848,150.9
26849,146.2
26850,159.7
26851,161.1
26852,169.2
26853,169.5
26854,144.8
26855,152.0
26856,142.7
26857,148.7
26858,151.4
26859,162.7
26860,159.8
26861,145.9
26862,152.0
26863,138.9
26864,159.1
26865,147.3
26866,152.1
26867,155.1
26868,154.1
26869,140.4
26870,152.0
26871,149.0
26872,149.3
26873,163.4
26874,158.8
26875,118.0
26876,127.5
26877,124.2
26878,124.8
26879,116.0
26880,123.3
26881,114.3
26882,119.8
26883,115.9
26884,120.9
26885,127.1
26886,114.9
26887,116.8
26888,118.4
26889,114.6
26890,114.8
26891,116.9
26892,134.5
26893,126.5
26894,128.2
26895,117.9
26896,120.7
26897,128.4
26898,126.7
26899,130.3
26900,130.0
26901,117.8
26902,118.3
26903,129.5
26904,145.4
26905,126.3
26906,126.0
26907,133.0
26908,134.5
26909,128.8
26910,126.8
26911,132.4
26912,129.1
26913,129.3
26914,128.2
26915,135.5
26916,130.7
26917,124.3
26918,134.3
26919,135.9
26920,133.7
26921,128.0
26922,141.6
26923,117.4
26924,144.5
26925,131.4
26926,126.9
26927,139.6
26928,141.2
26929,153.4
26930,154.4
26931,142.3
26932,148.1
26933,149.8
26934,146.9
26935,142.4
26936,145.5
26937,141.2
26938,138.5
26939,150.5
26940,142.3
26941,135.0
26942,144.8
26943,130.2
26944,155.4
26945,139.8
26946,146.0
26947,146.5
26948,148.4
26949,159.0
26950,165.1
26951,153.2
26952,155.2
26953,143.7
26954,158.2
26955,149.8
26956,148.3
26957,151.9
26958,151.0
26959,152.2
26960,161.2
26961,144.3
26962,141.3
26963,154.6
26964,146.3
26965,141.2
26966,155.6
26967,118.2
26968,125.9
26969,119.8
26970,124.9
26971,118.6
26972,128.1
26973,124.3
26974,131.6
26975,117.7
26976,115.7
26977,144.0
26978,138.3
26979,122.4
26980,128.3
26981,122.5
26982,123.7
26983,134.6
26984,124.4
26985,121.4
26986,124.3
26987,137.7
26988,134.9
26989,128.0
26990,136.5
26991,138.7
26992,134.3
26993,128.8
26994,130.3
26995,136.0
26996,137.6
26997,140.9
26998,136.9
26999,128.9
27000,126.7
27001,139.4
27002,129.0
27003,135.4
27004,140.5
27005,149.2
27006,133.1
27007,138.8
27008,136.5
27009,132.7
27010,145.0
27011,168.2
27012,128.0
27013,131.3
27014,134.5
27015,146.7
27016,144.5
27017,142.3
27018,147.6
27019,151.0
27020,138.6
27021,142.3
27022,140.8
27023,137.6
27024,141.3
27025,144.9
27026,148.0
27027,154.3
27028,140.0
27029,143.5
27030,157.8
27031,139.8
27032,159.0
27033,151.5
27034,151.5
27035,147.5
27036,143.5
27037,146.4
27038,146.4
27039,149.6
27040,153.0
27041,157.3
27042,149.0
27043,144.8
27044,155.3
27045,147.2
27046,145.4
27047,141.6
27048,156.2
27049,138.8
27050,147.6
27051,149.3
27052,152.9
27053,145.2
27054,139.0
27055,145.9
27056,162.2
27057,164.1
27058,116.0
27059,122.0
27060,120.0
27061,132.0
27062,122.0
27063,127.0
27064,122.0
27065,121.0
27066,123.0
27067,127.0
27068,129.0
27069,127.5
27070,131.7
27071,134.1
27072,133.7
27073,137.6
27074,137.2
27075,127.5
27076,120.7
27077,119.3
27078,130.6
27079,126.0
27080,124.6
27081,124.6
27082,129.0
27083,139.9
27084,130.6
27085,137.4
27086,136.8
27087,130.7
27088,145.4
27089,138.8
27090,135.6
27091,127.4
27092,145.1
27093,132.6
27094,136.5
27095,139.0
27096,125.6
27097,136.5
27098,138.0
27099,144.0
27100,141.0
27101,134.0
27102,138.0
27103,154.0
27104,139.0
27105,136.0
27106,122.0
27107,141.0
27108,144.0
27109,129.0
27110,132.0
27111,140.1
27112,139.5
27113,146.1
27114,142.8
27115,135.1
27116,143.2
27117,152.2
27118,148.8
27119,148.9
27120,154.6
27121,155.9
27122,144.9
27123,147.4
27124,166.4
27125,146.5
27126,162.0
27127,155.5
27128,144.5
27129,142.2
27130,157.9
27131,143.6
27132,159.2
27133,153.3
27134,141.9
27135,152.1
27136,157.6
27137,143.2
27138,125.9
27139,136.5
27140,125.7
27141,128.6
27142,136.7
27143,120.9
27144,128.1
27145,139.6
27146,112.3
27147,119.6
27148,122.8
27149,123.4
27150,133.7
27151,137.1
27152,123.8
27153,136.9
27154,133.3
27155,142.1
27156,132.9
27157,130.2
27158,137.1
27159,152.8
27160,144.6
27161,140.7
27162,142.1
27163,140.1
27164,138.0
27165,139.7
27166,137.9
27167,140.3
27168,158.5
27169,134.5
